date,channel,campaign,geo,creative_id,impressions,clicks,cost
2024-01-04,Meta,Prospecting,US,meta_c03,5058,58,28.3
2024-01-04,Meta,Prospecting,US,meta_c04,4619,57,26.15
2024-01-04,Meta,Prospecting,US,meta_c05,3569,44,18.94
2024-01-04,Meta,Prospecting,US,meta_c06,3195,39,16.4
2024-01-04,Meta,Prospecting,UK,meta_c01,2352,29,13.87
2024-01-04,Meta,Prospecting,UK,meta_c02,3988,44,15.72
2024-01-04,Meta,Prospecting,UK,meta_c03,1356,16,7.12
2024-01-04,Meta,Prospecting,UK,meta_c04,1184,13,6.97
2024-01-04,Meta,Prospecting,UK,meta_c05,923,11,4.95
2024-01-04,Meta,Prospecting,UK,meta_c06,843,9,4.43
2024-01-04,Meta,Prospecting,CA,meta_c01,2271,23,9.05
2024-01-04,Meta,Prospecting,CA,meta_c02,1665,18,9.43
2024-01-04,Meta,Prospecting,CA,meta_c03,809,9,4.23
2024-01-04,Meta,Prospecting,CA,meta_c04,839,9,4.16
2024-01-04,Meta,Prospecting,CA,meta_c05,502,6,2.82
2024-01-04,Meta,Prospecting,CA,meta_c06,435,5,2.47
2024-01-04,Meta,Prospecting,AU,meta_c01,1789,19,7.66
2024-01-04,Meta,Prospecting,AU,meta_c02,1638,19,8.52
2024-01-04,Meta,Prospecting,AU,meta_c03,902,9,3.96
2024-01-04,Meta,Prospecting,AU,meta_c04,748,8,3.84
2024-01-04,Meta,Prospecting,AU,meta_c05,522,6,2.51
2024-01-04,Meta,Prospecting,AU,meta_c06,374,4,2.22
2024-01-04,Meta,Prospecting,DE,meta_c01,1998,19,7.88
2024-01-04,Meta,Prospecting,DE,meta_c02,1751,15,7.82
2024-01-04,Meta,Prospecting,DE,meta_c03,870,9,3.89
2024-01-04,Meta,Prospecting,DE,meta_c04,749,7,3.44
2024-01-04,Meta,Prospecting,DE,meta_c05,511,5,2.3
2024-01-04,Meta,Prospecting,DE,meta_c06,501,5,2.17
2024-01-04,Meta,Prospecting,PT,meta_c01,441,11,4.85
2024-01-04,Meta,Prospecting,PT,meta_c02,522,12,5.39
2024-01-04,Meta,Prospecting,PT,meta_c03,214,5,2.18
2024-01-04,Meta,Prospecting,PT,meta_c04,161,4,2.02
2024-01-04,Meta,Prospecting,PT,meta_c05,134,3,1.52
2024-01-04,Meta,Prospecting,PT,meta_c06,116,3,1.4
2024-01-04,Meta,Retargeting,US,meta_c01,2207,54,32.26
2024-01-04,Meta,Retargeting,US,meta_c02,1915,47,30.24
2024-01-04,Meta,Retargeting,US,meta_c03,669,17,11.17
2024-01-04,Meta,Retargeting,US,meta_c04,800,19,10.41
2024-01-04,Meta,Retargeting,US,meta_c05,440,12,6.79
2024-01-04,Meta,Retargeting,US,meta_c06,337,8,5.38
2024-01-04,Meta,Retargeting,UK,meta_c01,493,12,6.6
2024-01-04,Meta,Retargeting,UK,meta_c02,472,11,6.3
2024-01-04,Meta,Retargeting,UK,meta_c03,169,4,2.39
2024-01-04,Meta,Retargeting,UK,meta_c04,163,4,2.3
2024-01-04,Meta,Retargeting,UK,meta_c05,83,2,1.39
2024-01-04,Meta,Retargeting,UK,meta_c06,78,2,1.22
2024-01-04,Meta,Retargeting,CA,meta_c01,331,8,5.06
2024-01-04,Meta,Retargeting,CA,meta_c02,414,9,5.27
2024-01-04,Meta,Retargeting,CA,meta_c03,127,3,1.87
2024-01-04,Meta,Retargeting,CA,meta_c04,121,3,1.48
2024-01-04,Meta,Retargeting,CA,meta_c05,82,2,1.03
2024-01-04,Meta,Retargeting,CA,meta_c06,84,2,0.87
2024-01-04,Meta,Retargeting,AU,meta_c01,369,8,4.35
2024-01-04,Meta,Retargeting,AU,meta_c02,266,7,4.32
2024-01-04,Meta,Retargeting,AU,meta_c03,153,3,1.81
2024-01-04,Meta,Retargeting,AU,meta_c04,127,3,1.47
2024-01-04,Meta,Retargeting,AU,meta_c05,90,2,0.9
2024-01-04,Meta,Retargeting,AU,meta_c06,48,1,0.85
2024-01-04,Meta,Retargeting,DE,meta_c01,316,6,3.7
2024-01-04,Meta,Retargeting,DE,meta_c02,272,6,3.16
2024-01-04,Meta,Retargeting,DE,meta_c03,109,2,1.29
2024-01-04,Meta,Retargeting,DE,meta_c04,96,2,1.25
2024-01-04,Meta,Retargeting,DE,meta_c05,48,1,0.76
2024-01-04,Meta,Retargeting,DE,meta_c06,40,1,0.69
2024-01-04,Meta,Retargeting,PT,meta_c01,98,5,2.63
2024-01-04,Meta,Retargeting,PT,meta_c02,86,4,2.44
2024-01-04,Meta,Retargeting,PT,meta_c03,37,2,0.94
2024-01-04,Meta,Retargeting,PT,meta_c04,19,1,0.88
2024-01-04,Meta,Retargeting,PT,meta_c05,21,1,0.56
2024-01-04,Meta,Retargeting,PT,meta_c06,18,1,0.43
2024-01-05,Google,Brand Search,US,goog_c01,550,44,84.73
2024-01-05,Google,Brand Search,US,goog_c02,365,33,65.8
2024-01-05,Google,Brand Search,UK,goog_c01,178,14,24.94
2024-01-05,Google,Brand Search,UK,goog_c02,154,12,23.45
2024-01-05,Google,Brand Search,CA,goog_c01,96,8,16.62
2024-01-05,Google,Brand Search,CA,goog_c02,93,7,13.33
2024-01-05,Google,Brand Search,AU,goog_c01,113,7,13.6
2024-01-05,Google,Brand Search,AU,goog_c02,73,5,10.13
2024-01-05,Google,Brand Search,DE,goog_c01,101,6,12.23
2024-01-05,Google,Brand Search,DE,goog_c02,78,5,9.4
2024-01-05,Google,Brand Search,PT,goog_c01,39,6,10.03
2024-01-05,Google,Brand Search,PT,goog_c02,24,4,7.71
2024-01-05,Google,Non-Brand Search,US,goog_c03,6131,184,151.55
2024-01-05,Google,Non-Brand Search,US,goog_c04,4204,140,139.31
2024-01-05,Google,Non-Brand Search,UK,goog_c03,931,28,30.12
2024-01-05,Google,Non-Brand Search,UK,goog_c04,874,26,25.93
2024-01-05,Google,Non-Brand Search,CA,goog_c03,863,24,23.81
2024-01-05,Google,Non-Brand Search,CA,goog_c04,798,24,22.39
2024-01-05,Google,Non-Brand Search,AU,goog_c03,931,24,21.62
2024-01-05,Google,Non-Brand Search,AU,goog_c04,869,24,20.27
2024-01-05,Google,Non-Brand Search,DE,goog_c03,597,17,15.96
2024-01-05,Google,Non-Brand Search,DE,goog_c04,459,12,14.08
2024-01-05,Google,Non-Brand Search,PT,goog_c03,191,12,12.04
2024-01-05,Google,Non-Brand Search,PT,goog_c04,221,12,11.61
2024-01-05,Google,Shopping,US,goog_c05,9675,139,88.66
2024-01-05,Google,Shopping,US,goog_c06,8065,126,91.07
2024-01-05,Google,Shopping,UK,goog_c05,2883,39,23.27
2024-01-05,Google,Shopping,UK,goog_c06,3144,41,24.83
2024-01-05,Google,Shopping,CA,goog_c05,1481,21,13.18
2024-01-05,Google,Shopping,CA,goog_c06,1887,22,15.86
2024-01-05,Google,Shopping,AU,goog_c05,1784,24,14.75
2024-01-05,Google,Shopping,AU,goog_c06,1949,25,16.13
2024-01-05,Google,Shopping,DE,goog_c05,1536,19,12.02
2024-01-05,Google,Shopping,DE,goog_c06,1813,22,12.11
2024-01-05,Google,Shopping,PT,goog_c05,514,15,10.53
2024-01-05,Google,Shopping,PT,goog_c06,546,15,10.63
2024-01-05,Google,Performance Max,US,goog_c07,21611,168,145.05
2024-01-05,Google,Performance Max,US,goog_c08,21701,173,146.3
2024-01-05,Google,Performance Max,UK,goog_c07,7873,57,43.89
2024-01-05,Google,Performance Max,UK,goog_c08,7522,61,44.0
2024-01-05,Google,Performance Max,CA,goog_c07,5218,41,31.06
2024-01-05,Google,Performance Max,CA,goog_c08,4565,32,26.39
2024-01-05,Google,Performance Max,AU,goog_c07,4776,33,27.27
2024-01-05,Google,Performance Max,AU,goog_c08,4675,29,23.83
2024-01-05,Google,Performance Max,DE,goog_c07,4675,30,22.37
2024-01-05,Google,Performance Max,DE,goog_c08,3581,24,18.21
2024-01-05,Google,Performance Max,PT,goog_c07,1229,19,15.51
2024-01-05,Google,Performance Max,PT,goog_c08,1032,16,12.97
2024-01-05,Meta,Prospecting,US,meta_c01,8317,105,55.92
2024-01-05,Meta,Prospecting,US,meta_c02,13552,153,63.93
2024-01-05,Meta,Prospecting,US,meta_c03,6555,74,32.45
2024-01-05,Meta,Prospecting,US,meta_c04,5579,66,27.93
2024-01-05,Meta,Prospecting,US,meta_c05,4215,48,19.33
2024-01-05,Meta,Prospecting,US,meta_c06,4183,45,19.22
2024-01-05,Meta,Prospecting,UK,meta_c01,3275,36,16.94
2024-01-05,Meta,Prospecting,UK,meta_c02,3204,36,16.93
2024-01-05,Meta,Prospecting,UK,meta_c03,1699,19,7.43
2024-01-05,Meta,Prospecting,UK,meta_c04,1660,18,7.6
2024-01-05,Meta,Prospecting,UK,meta_c05,931,10,4.89
2024-01-05,Meta,Prospecting,UK,meta_c06,1037,11,4.91
2024-01-05,Meta,Prospecting,CA,meta_c01,2147,23,10.25
2024-01-05,Meta,Prospecting,CA,meta_c02,2080,22,10.6
2024-01-05,Meta,Prospecting,CA,meta_c03,1161,12,5.28
2024-01-05,Meta,Prospecting,CA,meta_c04,879,9,4.78
2024-01-05,Meta,Prospecting,CA,meta_c05,761,8,3.45
2024-01-05,Meta,Prospecting,CA,meta_c06,708,8,3.13
2024-01-05,Meta,Prospecting,AU,meta_c01,2263,23,10.05
2024-01-05,Meta,Prospecting,AU,meta_c02,2642,26,10.78
2024-01-05,Meta,Prospecting,AU,meta_c03,1047,11,4.64
2024-01-05,Meta,Prospecting,AU,meta_c04,1143,11,4.74
2024-01-05,Meta,Prospecting,AU,meta_c05,810,8,3.32
2024-01-05,Meta,Prospecting,AU,meta_c06,609,6,2.57
2024-01-05,Meta,Prospecting,DE,meta_c01,2212,22,9.6
2024-01-05,Meta,Prospecting,DE,meta_c02,2697,27,10.19
2024-01-05,Meta,Prospecting,DE,meta_c03,1044,10,4.72
2024-01-05,Meta,Prospecting,DE,meta_c04,758,8,4.29
2024-01-05,Meta,Prospecting,DE,meta_c05,678,7,3.16
2024-01-05,Meta,Prospecting,DE,meta_c06,620,6,2.71
2024-01-05,Meta,Prospecting,PT,meta_c01,530,13,6.15
2024-01-05,Meta,Prospecting,PT,meta_c02,708,15,6.4
2024-01-05,Meta,Prospecting,PT,meta_c03,350,8,3.28
2024-01-05,Meta,Prospecting,PT,meta_c04,273,6,2.96
2024-01-05,Meta,Prospecting,PT,meta_c05,162,4,1.76
2024-01-05,Meta,Prospecting,PT,meta_c06,137,3,1.66
2024-01-05,Meta,Retargeting,US,meta_c01,2440,61,38.76
2024-01-05,Meta,Retargeting,US,meta_c02,2439,60,34.89
2024-01-05,Meta,Retargeting,US,meta_c03,895,22,12.83
2024-01-05,Meta,Retargeting,US,meta_c04,753,21,12.06
2024-01-05,Meta,Retargeting,US,meta_c05,552,13,8.2
2024-01-05,Meta,Retargeting,US,meta_c06,437,10,6.41
2024-01-05,Meta,Retargeting,UK,meta_c01,597,16,8.5
2024-01-05,Meta,Retargeting,UK,meta_c02,626,14,8.03
2024-01-05,Meta,Retargeting,UK,meta_c03,246,6,3.25
2024-01-05,Meta,Retargeting,UK,meta_c04,171,4,2.66
2024-01-05,Meta,Retargeting,UK,meta_c05,127,3,1.83
2024-01-05,Meta,Retargeting,UK,meta_c06,124,3,1.6
2024-01-05,Meta,Retargeting,CA,meta_c01,395,9,5.81
2024-01-05,Meta,Retargeting,CA,meta_c02,365,8,5.22
2024-01-05,Meta,Retargeting,CA,meta_c03,148,3,1.87
2024-01-05,Meta,Retargeting,CA,meta_c04,117,3,1.76
2024-01-05,Meta,Retargeting,CA,meta_c05,88,2,1.1
2024-01-05,Meta,Retargeting,CA,meta_c06,87,2,0.98
2024-01-05,Meta,Retargeting,AU,meta_c01,326,7,4.49
2024-01-05,Meta,Retargeting,AU,meta_c02,349,7,4.26
2024-01-05,Meta,Retargeting,AU,meta_c03,128,3,1.67
2024-01-05,Meta,Retargeting,AU,meta_c04,134,3,1.62
2024-01-05,Meta,Retargeting,AU,meta_c05,81,2,0.93
2024-01-05,Meta,Retargeting,AU,meta_c06,95,2,0.86
2024-01-05,Meta,Retargeting,DE,meta_c01,339,7,4.53
2024-01-05,Meta,Retargeting,DE,meta_c02,370,7,4.29
2024-01-05,Meta,Retargeting,DE,meta_c03,158,3,1.54
2024-01-05,Meta,Retargeting,DE,meta_c04,150,3,1.44
2024-01-05,Meta,Retargeting,DE,meta_c05,102,2,0.87
2024-01-05,Meta,Retargeting,DE,meta_c06,93,2,0.85
2024-01-05,Meta,Retargeting,PT,meta_c01,100,5,2.81
2024-01-05,Meta,Retargeting,PT,meta_c02,98,5,2.6
2024-01-05,Meta,Retargeting,PT,meta_c03,40,2,1.09
2024-01-05,Meta,Retargeting,PT,meta_c04,43,2,1.01
2024-01-05,Meta,Retargeting,PT,meta_c05,21,1,0.65
2024-01-05,Meta,Retargeting,PT,meta_c06,23,1,0.52
2024-01-06,Google,Brand Search,US,goog_c01,670,55,110.06
2024-01-06,Google,Brand Search,US,goog_c02,561,51,93.58
2024-01-06,Google,Brand Search,UK,goog_c01,202,15,28.64
2024-01-06,Google,Brand Search,UK,goog_c02,130,11,21.05
2024-01-06,Google,Brand Search,CA,goog_c01,102,8,15.06
2024-01-06,Google,Brand Search,CA,goog_c02,78,6,11.65
2024-01-06,Google,Brand Search,AU,goog_c01,113,8,13.15
2024-01-06,Google,Brand Search,AU,goog_c02,87,6,10.81
2024-01-06,Google,Brand Search,DE,goog_c01,91,6,12.25
2024-01-06,Google,Brand Search,DE,goog_c02,73,5,8.9
2024-01-06,Google,Brand Search,PT,goog_c01,32,5,9.21
2024-01-06,Google,Brand Search,PT,goog_c02,19,3,6.56
2024-01-06,Google,Non-Brand Search,US,goog_c03,5546,161,144.22
2024-01-06,Google,Non-Brand Search,US,goog_c04,4775,165,141.23
2024-01-06,Google,Non-Brand Search,UK,goog_c03,1439,40,34.48
2024-01-06,Google,Non-Brand Search,UK,goog_c04,1148,31,29.45
2024-01-06,Google,Non-Brand Search,CA,goog_c03,776,22,21.06
2024-01-06,Google,Non-Brand Search,CA,goog_c04,787,22,19.05
2024-01-06,Google,Non-Brand Search,AU,goog_c03,770,21,19.55
2024-01-06,Google,Non-Brand Search,AU,goog_c04,652,18,16.45
2024-01-06,Google,Non-Brand Search,DE,goog_c03,676,18,16.84
2024-01-06,Google,Non-Brand Search,DE,goog_c04,832,22,16.22
2024-01-06,Google,Non-Brand Search,PT,goog_c03,191,12,13.01
2024-01-06,Google,Non-Brand Search,PT,goog_c04,222,13,13.14
2024-01-06,Google,Shopping,US,goog_c05,11137,171,102.78
2024-01-06,Google,Shopping,US,goog_c06,10423,165,103.08
2024-01-06,Google,Shopping,UK,goog_c05,3069,45,29.0
2024-01-06,Google,Shopping,UK,goog_c06,3867,48,26.61
2024-01-06,Google,Shopping,CA,goog_c05,1477,21,16.33
2024-01-06,Google,Shopping,CA,goog_c06,1717,24,15.35
2024-01-06,Google,Shopping,AU,goog_c05,1736,23,14.37
2024-01-06,Google,Shopping,AU,goog_c06,1485,20,14.11
2024-01-06,Google,Shopping,DE,goog_c05,1742,21,12.94
2024-01-06,Google,Shopping,DE,goog_c06,1376,19,13.18
2024-01-06,Google,Shopping,PT,goog_c05,499,13,8.87
2024-01-06,Google,Shopping,PT,goog_c06,499,15,9.16
2024-01-06,Google,Performance Max,US,goog_c07,33390,267,212.49
2024-01-06,Google,Performance Max,US,goog_c08,25494,218,179.03
2024-01-06,Google,Performance Max,UK,goog_c07,7290,57,42.37
2024-01-06,Google,Performance Max,UK,goog_c08,6951,55,41.09
2024-01-06,Google,Performance Max,CA,goog_c07,6812,47,33.21
2024-01-06,Google,Performance Max,CA,goog_c08,5698,40,30.02
2024-01-06,Google,Performance Max,AU,goog_c07,5413,39,27.34
2024-01-06,Google,Performance Max,AU,goog_c08,4918,33,23.31
2024-01-06,Google,Performance Max,DE,goog_c07,5039,32,27.6
2024-01-06,Google,Performance Max,DE,goog_c08,5212,33,25.5
2024-01-06,Google,Performance Max,PT,goog_c07,1296,19,15.82
2024-01-06,Google,Performance Max,PT,goog_c08,1107,17,13.29
2024-01-06,Meta,Prospecting,US,meta_c01,16896,198,72.68
2024-01-06,Meta,Prospecting,US,meta_c02,13444,161,77.92
2024-01-06,Meta,Prospecting,US,meta_c03,7654,95,37.68
2024-01-06,Meta,Prospecting,US,meta_c04,5493,69,31.98
2024-01-06,Meta,Prospecting,US,meta_c05,4410,51,21.91
2024-01-06,Meta,Prospecting,US,meta_c06,4617,56,20.73
2024-01-06,Meta,Prospecting,UK,meta_c01,4168,46,18.96
2024-01-06,Meta,Prospecting,UK,meta_c02,3618,45,19.02
2024-01-06,Meta,Prospecting,UK,meta_c03,1790,20,9.32
2024-01-06,Meta,Prospecting,UK,meta_c04,1777,22,8.94
2024-01-06,Meta,Prospecting,UK,meta_c05,1122,13,5.99
2024-01-06,Meta,Prospecting,UK,meta_c06,892,10,4.98
2024-01-06,Meta,Prospecting,CA,meta_c01,1968,20,10.38
2024-01-06,Meta,Prospecting,CA,meta_c02,2637,24,10.33
2024-01-06,Meta,Prospecting,CA,meta_c03,966,11,6.25
2024-01-06,Meta,Prospecting,CA,meta_c04,852,10,5.2
2024-01-06,Meta,Prospecting,CA,meta_c05,736,8,3.68
2024-01-06,Meta,Prospecting,CA,meta_c06,732,8,3.07
2024-01-06,Meta,Prospecting,AU,meta_c01,2700,24,10.28
2024-01-06,Meta,Prospecting,AU,meta_c02,2265,24,9.97
2024-01-06,Meta,Prospecting,AU,meta_c03,1039,11,5.44
2024-01-06,Meta,Prospecting,AU,meta_c04,871,9,4.75
2024-01-06,Meta,Prospecting,AU,meta_c05,631,7,3.31
2024-01-06,Meta,Prospecting,AU,meta_c06,728,7,3.05
2024-01-06,Meta,Prospecting,DE,meta_c01,2256,23,9.1
2024-01-06,Meta,Prospecting,DE,meta_c02,2519,25,9.39
2024-01-06,Meta,Prospecting,DE,meta_c03,1013,10,4.25
2024-01-06,Meta,Prospecting,DE,meta_c04,964,9,4.19
2024-01-06,Meta,Prospecting,DE,meta_c05,688,7,2.88
2024-01-06,Meta,Prospecting,DE,meta_c06,592,6,2.33
2024-01-06,Meta,Prospecting,PT,meta_c01,376,9,5.06
2024-01-06,Meta,Prospecting,PT,meta_c02,548,13,6.18
2024-01-06,Meta,Prospecting,PT,meta_c03,241,6,2.87
2024-01-06,Meta,Prospecting,PT,meta_c04,260,6,2.58
2024-01-06,Meta,Prospecting,PT,meta_c05,166,4,1.77
2024-01-06,Meta,Prospecting,PT,meta_c06,161,4,1.72
2024-01-06,Meta,Retargeting,US,meta_c01,2534,64,37.83
2024-01-06,Meta,Retargeting,US,meta_c02,2976,76,38.51
2024-01-06,Meta,Retargeting,US,meta_c03,850,21,13.34
2024-01-06,Meta,Retargeting,US,meta_c04,998,24,13.37
2024-01-06,Meta,Retargeting,US,meta_c05,426,12,7.03
2024-01-06,Meta,Retargeting,US,meta_c06,439,11,7.04
2024-01-06,Meta,Retargeting,UK,meta_c01,545,13,8.81
2024-01-06,Meta,Retargeting,UK,meta_c02,524,12,7.35
2024-01-06,Meta,Retargeting,UK,meta_c03,210,5,3.28
2024-01-06,Meta,Retargeting,UK,meta_c04,221,5,2.94
2024-01-06,Meta,Retargeting,UK,meta_c05,121,3,1.78
2024-01-06,Meta,Retargeting,UK,meta_c06,127,3,1.53
2024-01-06,Meta,Retargeting,CA,meta_c01,445,10,6.0
2024-01-06,Meta,Retargeting,CA,meta_c02,368,9,5.16
2024-01-06,Meta,Retargeting,CA,meta_c03,126,3,2.02
2024-01-06,Meta,Retargeting,CA,meta_c04,140,3,1.83
2024-01-06,Meta,Retargeting,CA,meta_c05,82,2,1.1
2024-01-06,Meta,Retargeting,CA,meta_c06,88,2,1.15
2024-01-06,Meta,Retargeting,AU,meta_c01,406,9,5.99
2024-01-06,Meta,Retargeting,AU,meta_c02,456,10,5.31
2024-01-06,Meta,Retargeting,AU,meta_c03,168,4,2.22
2024-01-06,Meta,Retargeting,AU,meta_c04,128,3,1.77
2024-01-06,Meta,Retargeting,AU,meta_c05,138,3,1.34
2024-01-06,Meta,Retargeting,AU,meta_c06,90,2,1.06
2024-01-06,Meta,Retargeting,DE,meta_c01,431,8,4.78
2024-01-06,Meta,Retargeting,DE,meta_c02,406,8,4.46
2024-01-06,Meta,Retargeting,DE,meta_c03,144,3,1.7
2024-01-06,Meta,Retargeting,DE,meta_c04,138,3,1.57
2024-01-06,Meta,Retargeting,DE,meta_c05,98,2,1.01
2024-01-06,Meta,Retargeting,DE,meta_c06,95,2,0.95
2024-01-06,Meta,Retargeting,PT,meta_c01,98,5,3.0
2024-01-06,Meta,Retargeting,PT,meta_c02,80,4,2.87
2024-01-06,Meta,Retargeting,PT,meta_c03,38,2,1.06
2024-01-06,Meta,Retargeting,PT,meta_c04,44,2,1.0
2024-01-06,Meta,Retargeting,PT,meta_c05,18,1,0.6
2024-01-06,Meta,Retargeting,PT,meta_c06,20,1,0.48
2024-01-07,Google,Brand Search,US,goog_c01,698,58,103.28
2024-01-07,Google,Brand Search,US,goog_c02,646,53,85.22
2024-01-07,Google,Brand Search,UK,goog_c01,183,15,24.32
2024-01-07,Google,Brand Search,UK,goog_c02,151,11,19.27
2024-01-07,Google,Brand Search,CA,goog_c01,116,9,14.4
2024-01-07,Google,Brand Search,CA,goog_c02,100,7,12.59
2024-01-07,Google,Brand Search,AU,goog_c01,147,11,15.92
2024-01-07,Google,Brand Search,AU,goog_c02,98,7,11.73
2024-01-07,Google,Brand Search,DE,goog_c01,96,7,12.78
2024-01-07,Google,Brand Search,DE,goog_c02,68,5,9.78
2024-01-07,Google,Brand Search,PT,goog_c01,24,4,8.26
2024-01-07,Google,Brand Search,PT,goog_c02,26,4,6.54
2024-01-07,Google,Non-Brand Search,US,goog_c03,4485,139,129.55
2024-01-07,Google,Non-Brand Search,US,goog_c04,4234,143,118.05
2024-01-07,Google,Non-Brand Search,UK,goog_c03,952,27,30.11
2024-01-07,Google,Non-Brand Search,UK,goog_c04,1146,35,27.65
2024-01-07,Google,Non-Brand Search,CA,goog_c03,909,26,22.25
2024-01-07,Google,Non-Brand Search,CA,goog_c04,644,17,20.2
2024-01-07,Google,Non-Brand Search,AU,goog_c03,747,20,19.92
2024-01-07,Google,Non-Brand Search,AU,goog_c04,617,17,16.96
2024-01-07,Google,Non-Brand Search,DE,goog_c03,708,19,16.34
2024-01-07,Google,Non-Brand Search,DE,goog_c04,579,15,14.95
2024-01-07,Google,Non-Brand Search,PT,goog_c03,217,14,12.7
2024-01-07,Google,Non-Brand Search,PT,goog_c04,233,14,11.71
2024-01-07,Google,Shopping,US,goog_c05,12909,176,108.59
2024-01-07,Google,Shopping,US,goog_c06,11374,158,98.51
2024-01-07,Google,Shopping,UK,goog_c05,3323,44,24.71
2024-01-07,Google,Shopping,UK,goog_c06,2946,42,28.03
2024-01-07,Google,Shopping,CA,goog_c05,2079,26,17.72
2024-01-07,Google,Shopping,CA,goog_c06,1995,25,16.69
2024-01-07,Google,Shopping,AU,goog_c05,1873,24,15.27
2024-01-07,Google,Shopping,AU,goog_c06,1890,24,14.83
2024-01-07,Google,Shopping,DE,goog_c05,1611,20,11.14
2024-01-07,Google,Shopping,DE,goog_c06,1206,16,11.35
2024-01-07,Google,Shopping,PT,goog_c05,489,14,7.92
2024-01-07,Google,Shopping,PT,goog_c06,408,12,8.56
2024-01-07,Google,Performance Max,US,goog_c07,32892,256,188.43
2024-01-07,Google,Performance Max,US,goog_c08,23828,190,156.1
2024-01-07,Google,Performance Max,UK,goog_c07,6699,51,41.0
2024-01-07,Google,Performance Max,UK,goog_c08,7091,53,36.54
2024-01-07,Google,Performance Max,CA,goog_c07,3709,29,20.07
2024-01-07,Google,Performance Max,CA,goog_c08,3390,28,19.17
2024-01-07,Google,Performance Max,AU,goog_c07,4557,32,25.97
2024-01-07,Google,Performance Max,AU,goog_c08,3435,25,21.46
2024-01-07,Google,Performance Max,DE,goog_c07,4427,29,23.17
2024-01-07,Google,Performance Max,DE,goog_c08,3612,22,17.98
2024-01-07,Google,Performance Max,PT,goog_c07,948,16,13.91
2024-01-07,Google,Performance Max,PT,goog_c08,985,16,13.19
2024-01-07,Meta,Prospecting,US,meta_c01,11056,141,64.68
2024-01-07,Meta,Prospecting,US,meta_c02,11680,147,75.55
2024-01-07,Meta,Prospecting,US,meta_c03,7018,74,35.94
2024-01-07,Meta,Prospecting,US,meta_c04,6931,87,34.8
2024-01-07,Meta,Prospecting,US,meta_c05,4016,50,23.16
2024-01-07,Meta,Prospecting,US,meta_c06,4338,53,21.1
2024-01-07,Meta,Prospecting,UK,meta_c01,2855,35,16.12
2024-01-07,Meta,Prospecting,UK,meta_c02,3826,42,19.87
2024-01-07,Meta,Prospecting,UK,meta_c03,1556,17,8.59
2024-01-07,Meta,Prospecting,UK,meta_c04,1411,16,8.12
2024-01-07,Meta,Prospecting,UK,meta_c05,1275,13,5.49
2024-01-07,Meta,Prospecting,UK,meta_c06,966,11,4.97
2024-01-07,Meta,Prospecting,CA,meta_c01,2013,23,10.71
2024-01-07,Meta,Prospecting,CA,meta_c02,1996,24,11.12
2024-01-07,Meta,Prospecting,CA,meta_c03,1191,12,5.02
2024-01-07,Meta,Prospecting,CA,meta_c04,965,11,4.9
2024-01-07,Meta,Prospecting,CA,meta_c05,924,9,3.7
2024-01-07,Meta,Prospecting,CA,meta_c06,650,7,2.89
2024-01-07,Meta,Prospecting,AU,meta_c01,2154,22,9.26
2024-01-07,Meta,Prospecting,AU,meta_c02,1873,21,9.38
2024-01-07,Meta,Prospecting,AU,meta_c03,912,10,4.58
2024-01-07,Meta,Prospecting,AU,meta_c04,1143,11,4.48
2024-01-07,Meta,Prospecting,AU,meta_c05,774,8,3.14
2024-01-07,Meta,Prospecting,AU,meta_c06,537,6,2.58
2024-01-07,Meta,Prospecting,DE,meta_c01,1689,17,7.05
2024-01-07,Meta,Prospecting,DE,meta_c02,1660,16,7.83
2024-01-07,Meta,Prospecting,DE,meta_c03,934,9,4.43
2024-01-07,Meta,Prospecting,DE,meta_c04,824,8,3.82
2024-01-07,Meta,Prospecting,DE,meta_c05,597,6,2.61
2024-01-07,Meta,Prospecting,DE,meta_c06,495,5,2.11
2024-01-07,Meta,Prospecting,PT,meta_c01,603,14,5.24
2024-01-07,Meta,Prospecting,PT,meta_c02,576,14,6.18
2024-01-07,Meta,Prospecting,PT,meta_c03,310,7,2.95
2024-01-07,Meta,Prospecting,PT,meta_c04,267,6,2.85
2024-01-07,Meta,Prospecting,PT,meta_c05,206,5,1.95
2024-01-07,Meta,Prospecting,PT,meta_c06,174,4,1.61
2024-01-07,Meta,Retargeting,US,meta_c01,2110,50,29.02
2024-01-07,Meta,Retargeting,US,meta_c02,1666,43,27.94
2024-01-07,Meta,Retargeting,US,meta_c03,720,20,11.65
2024-01-07,Meta,Retargeting,US,meta_c04,738,17,9.31
2024-01-07,Meta,Retargeting,US,meta_c05,399,11,6.31
2024-01-07,Meta,Retargeting,US,meta_c06,413,10,5.53
2024-01-07,Meta,Retargeting,UK,meta_c01,529,12,7.49
2024-01-07,Meta,Retargeting,UK,meta_c02,551,13,6.72
2024-01-07,Meta,Retargeting,UK,meta_c03,269,6,2.8
2024-01-07,Meta,Retargeting,UK,meta_c04,169,4,2.41
2024-01-07,Meta,Retargeting,UK,meta_c05,143,3,1.52
2024-01-07,Meta,Retargeting,UK,meta_c06,85,2,1.34
2024-01-07,Meta,Retargeting,CA,meta_c01,407,10,5.18
2024-01-07,Meta,Retargeting,CA,meta_c02,449,10,4.55
2024-01-07,Meta,Retargeting,CA,meta_c03,142,3,1.71
2024-01-07,Meta,Retargeting,CA,meta_c04,127,3,1.71
